trait,pval,cor,type,date
Magnesium,0.28734664905243,-0.0511267379817827,Woebbecke..no.abs.,Aug23
Magnesium,0.647671200232757,-0.0219720388220427,Woebbecke..abs.,Aug23
Calcium,1.13879385485129e-11,-0.317883717135736,ExG,Aug23
Calcium,5.71963818871134e-11,-0.30734132419986,ExG2,Aug23
Calcium,3.97199181567173e-11,-0.309759994094562,RGB,Aug23
Calcium,1.49238213117939e-06,-0.2283319277548,NGR,Aug23
Calcium,5.14817951554068e-11,-0.308041812081633,GLI,Aug23
Calcium,1.42050816406599e-06,-0.228786960377266,MGR,Aug23
Calcium,1.95573965694472e-05,-0.203170796445126,VARI,Aug23
Calcium,2.18756151303431e-10,-0.298246688109865,VEG,Aug23
Calcium,0.431837685035498,0.0377835126557152,Woebbecke..no.abs.,Aug23
Calcium,0.0271387051903707,0.105944764261873,Woebbecke..abs.,Aug23
Sodium,0.0356968370849303,-0.10073830231319,ExG,Aug23
Sodium,0.0929145370006503,-0.080661159806012,ExG2,Aug23
Sodium,0.0787240819107858,-0.0843886485420701,RGB,Aug23
Sodium,0.77552603940095,-0.013710904052419,NGR,Aug23
Sodium,0.0944991074537027,-0.0802739490488174,GLI,Aug23
Sodium,0.769397404381979,-0.0140959608992318,MGR,Aug23
Sodium,0.995233642864257,0.000287247258081496,VARI,Aug23
Sodium,0.151567894227917,-0.0688722798174568,VEG,Aug23
Sodium,0.440225744809684,-0.037099564308418,Woebbecke..no.abs.,Aug23
Sodium,0.639098766782736,-0.0225468920037045,Woebbecke..abs.,Aug23
Iron,0.445285587340154,-0.0366905949258893,ExG,Aug23
Iron,0.375118208878068,-0.0426282188569438,ExG2,Aug23
Iron,0.364497552439925,-0.0435838372791357,RGB,Aug23
Iron,0.755039910968442,-0.0150016169930922,NGR,Aug23
Iron,0.37880924785116,-0.0423000250579641,GLI,Aug23
Iron,0.758099427899818,-0.0148081914296556,MGR,Aug23
Iron,0.855990446708621,-0.00872626644244277,VARI,Aug23
Iron,0.419865709270522,-0.0387731304715672,VEG,Aug23
Iron,0.72372676969454,-0.0169958662915342,Woebbecke..no.abs.,Aug23
Iron,0.499573465361845,-0.032456352980703,Woebbecke..abs.,Aug23
Manganese,1.16410218691409e-12,-0.332110130283873,ExG,Aug23
Manganese,1.12901879600957e-11,-0.317938926143913,ExG2,Aug23
Manganese,1.09922298679784e-11,-0.31811013680342,RGB,Aug23
Manganese,2.31812787345692e-09,-0.281421785628362,NGR,Aug23
Manganese,9.66001865034082e-12,-0.318935634713323,GLI,Aug23
Manganese,2.12746609191574e-09,-0.28205344546733,MGR,Aug23
Manganese,2.64010967561717e-08,-0.262814745610866,VARI,Aug23
Manganese,1.04155196288216e-11,-0.318454793678754,VEG,Aug23
Manganese,0.00130269403162487,0.153691248995472,Woebbecke..no.abs.,Aug23
Manganese,0.000105289778402077,0.184865925787518,Woebbecke..abs.,Aug23
Copper,7.81487229963741e-21,-0.428297597174594,ExG,Aug23
Copper,4.57416528384667e-14,-0.35111569196908,ExG2,Aug23
Copper,5.55526243971352e-15,-0.362837340756907,RGB,Aug23
Copper,0.027117688583207,-0.105959192083408,NGR,Aug23
Copper,4.77232862226218e-14,-0.350874842902116,GLI,Aug23
Copper,0.0271778415464297,-0.105917922891057,MGR,Aug23
Copper,0.261439478134543,-0.0539595323893339,VARI,Aug23
Copper,5.50915411532818e-11,-0.307591051060872,VEG,Aug23
Copper,0.0872712067330305,-0.0820846260044035,Woebbecke..no.abs.,Aug23
Copper,0.00376359489997349,-0.138643562548994,Woebbecke..abs.,Aug23
Zinc,1.1822517624604e-14,-0.358693626648785,ExG,Aug23
Zinc,8.9877086314928e-12,-0.319395469026006,ExG2,Aug23
Zinc,3.28689236517684e-12,-0.325727326545083,RGB,Aug23
Zinc,0.000542013854201526,-0.16518501947277,NGR,Aug23
Zinc,8.84334863934996e-12,-0.319498577575653,GLI,Aug23
Zinc,0.000525625775383624,-0.165574040787664,MGR,Aug23
Zinc,0.00814366590709651,-0.126721405424503,VARI,Aug23
Zinc,3.80024775865198e-10,-0.294408161782582,VEG,Aug23
Zinc,0.418926779195468,-0.038851435624978,Woebbecke..no.abs.,Aug23
Zinc,0.816857999202005,-0.0111354931782823,Woebbecke..abs.,Aug23
Boron,3.64304192382768e-05,-0.196601898733725,ExG,Aug23
Boron,0.000361602472241415,-0.17024665404459,ExG2,Aug23
Boron,0.000405234824803029,-0.168836376990251,RGB,Aug23
Boron,0.000751400976893265,-0.16099207211158,NGR,Aug23
Boron,0.000369939874204206,-0.169965345838328,GLI,Aug23
Boron,0.000729683508185355,-0.161372667439935,MGR,Aug23
Boron,0.00162999973714875,-0.15062488841156,VARI,Aug23
Boron,0.000243940311922391,-0.17503688601861,VEG,Aug23
Boron,0.00282700101627667,0.142841477646312,Woebbecke..no.abs.,Aug23
Boron,0.0179083772292784,0.113472925239175,Woebbecke..abs.,Aug23
LA,6.47524559978321e-14,0.34875842673037,ExG,Aug16
LA,3.5445666335508e-13,0.338876360080823,ExG2,Aug16
LA,3.38143375886035e-13,0.339155021475818,RGB,Aug16
LA,9.38439425779111e-15,0.359579877885384,NGR,Aug16
LA,2.71860061577758e-13,0.340441793795418,GLI,Aug16
LA,9.85284956898532e-15,0.3593119841695,MGR,Aug16
LA,1.95016476495159e-13,0.34238965166866,VARI,Aug16
LA,7.98040705315707e-15,0.360469305015222,VEG,Aug16
LA,0.887454519299257,0.00679729534086698,Woebbecke..no.abs.,Aug16
LA,0.30146882314305,0.0495974752542665,Woebbecke..abs.,Aug16
FW,2.04016491325441e-08,0.264560187301286,ExG,Aug16
FW,1.52280965510581e-08,0.266851838108462,ExG2,Aug16
FW,1.58013321621091e-08,0.266563494293231,RGB,Aug16
FW,2.43161044355616e-12,0.327238999735219,NGR,Aug16
FW,1.29227933161225e-08,0.26812861511351,GLI,Aug16
FW,2.52686200316049e-12,0.327001693899212,MGR,Aug16
FW,6.15490827607254e-12,0.321444618741135,VARI,Aug16
FW,2.79901313703519e-10,0.296213865150486,VEG,Aug16
FW,0.277347654814501,-0.0521384729674729,Woebbecke..no.abs.,Aug16
FW,0.885365810476688,-0.0069243114937297,Woebbecke..abs.,Aug16
Chl,1.84954620802452e-25,-0.471489658070942,ExG,Aug16
Chl,8.85286212439692e-19,-0.406934119947294,ExG2,Aug16
Chl,5.30011199431622e-19,-0.409326606446469,RGB,Aug16
Chl,0.344252013126257,-0.0454548549668587,NGR,Aug16
Chl,1.01343774983948e-18,-0.406300414316225,GLI,Aug16
Chl,0.345387797828279,-0.0453480775916847,MGR,Aug16
Chl,0.28440754754855,0.0514391608645029,VARI,Aug16
Chl,1.98818921001791e-12,-0.328837254855957,VEG,Aug16
Chl,2.43565240931275e-24,-0.46158717130216,Woebbecke..no.abs.,Aug16
Chl,8.24173806925723e-13,-0.334201046725061,Woebbecke..abs.,Aug16
DW,3.01775185013194e-06,0.221486005095724,ExG,Aug16
DW,3.78350846776275e-06,0.219326586759624,ExG2,Aug16
DW,3.83727729606861e-06,0.219191115357712,RGB,Aug16
DW,6.16063348419029e-10,0.29068163113955,NGR,Aug16
DW,3.26724431281312e-06,0.220729943211058,GLI,Aug16
DW,6.35388682873009e-10,0.290462592226105,MGR,Aug16
DW,5.89021827324628e-10,0.290999614579464,VARI,Aug16
DW,1.40572991199156e-07,0.248860817538395,VEG,Aug16
DW,0.220505543036552,-0.0587937332798009,Woebbecke..no.abs.,Aug16
DW,0.828967702147323,-0.0103752618948583,Woebbecke..abs.,Aug16
Nitrogen,3.2976765881589e-34,-0.53941497262356,ExG,Aug16
Nitrogen,1.02045755305783e-24,-0.464965238305283,ExG2,Aug16
Nitrogen,6.41641825830787e-25,-0.466751607022803,RGB,Aug16
Nitrogen,0.0109607771360631,-0.121868625782965,NGR,Aug16
Nitrogen,1.22421709580882e-24,-0.464261439802316,GLI,Aug16
Nitrogen,0.0109497448058173,-0.121885350356955,MGR,Aug16
Nitrogen,0.639316107451037,-0.0225322780794699,VARI,Aug16
Nitrogen,1.0654313265504e-17,-0.39504977704326,VEG,Aug16
Nitrogen,1.71507684538656e-22,-0.4445026054886,Woebbecke..no.abs.,Aug16
Nitrogen,5.76133377261957e-09,-0.27462146402563,Woebbecke..abs.,Aug16
Sulfur,6.13327997761228e-30,-0.50816507810355,ExG,Aug16
Sulfur,6.60547197360036e-26,-0.475356343879082,ExG2,Aug16
Sulfur,3.69330659333258e-26,-0.477518118376033,RGB,Aug16
Sulfur,2.53558952917363e-06,-0.223385036578785,NGR,Aug16
Sulfur,6.34923135700022e-26,-0.475503948654558,GLI,Aug16
Sulfur,2.55927319570763e-06,-0.223297259502537,MGR,Aug16
Sulfur,0.00256574172430637,-0.144239392289308,VARI,Aug16
Sulfur,4.63482606932581e-21,-0.430566452032744,VEG,Aug16
Sulfur,7.25578638693484e-13,-0.334968524327742,Woebbecke..no.abs.,Aug16
Sulfur,4.51062026262118e-08,-0.258519798500736,Woebbecke..abs.,Aug16
Phosphorus,6.44010384237601e-21,-0.429139874267071,ExG,Aug16
Phosphorus,6.0135757595906e-20,-0.419267539663465,ExG2,Aug16
Phosphorus,3.6855029099329e-20,-0.421459135933475,RGB,Aug16
Phosphorus,1.95933164728435e-09,-0.282657859318291,NGR,Aug16
Phosphorus,4.81453680340078e-20,-0.420264941970746,GLI,Aug16
Phosphorus,1.99003074899483e-09,-0.282543834316602,MGR,Aug16
Phosphorus,1.05831510434345e-06,-0.231481137790366,VARI,Aug16
Phosphorus,2.35916106610001e-18,-0.402308753719848,VEG,Aug16
Phosphorus,4.2120106418307e-05,-0.195037955325631,Woebbecke..no.abs.,Aug16
Phosphorus,0.000189652564056207,-0.17803619014671,Woebbecke..abs.,Aug16
Potassium,0.347908260441514,0.0451119177238202,ExG,Aug16
Potassium,0.145419546590662,0.0699209184742949,ExG2,Aug16
Potassium,0.148025468800287,0.0694724192696168,RGB,Aug16
Potassium,0.0164835799775484,0.114926154215982,NGR,Aug16
Potassium,0.146495457362451,0.0697350093222401,GLI,Aug16
Potassium,0.0164986454395258,0.114910222725237,MGR,Aug16
Potassium,0.0133375032029383,0.118571670291544,VARI,Aug16
Potassium,0.0692505567898815,0.0871929356057763,VEG,Aug16
Potassium,0.205793322246076,-0.0607813341222496,Woebbecke..no.abs.,Aug16
Potassium,0.458269127454493,-0.0356530721814033,Woebbecke..abs.,Aug16
Magnesium,4.79627538806519e-08,-0.25802244741826,ExG,Aug16
Magnesium,3.55764038987829e-06,-0.220164353746898,ExG2,Aug16
Magnesium,2.93400973239255e-06,-0.222003023471288,RGB,Aug16
Magnesium,0.0114738243332224,-0.121106860306525,NGR,Aug16
Magnesium,3.27936929228868e-06,-0.220943286062012,GLI,Aug16
Magnesium,0.0110976125394054,-0.121662418282957,MGR,Aug16
Magnesium,0.0644527938123729,-0.0887348044935489,VARI,Aug16
Magnesium,2.1776166242887e-05,-0.202051128817154,VEG,Aug16
Magnesium,0.00733723869206626,-0.128387706795578,Woebbecke..no.abs.,Aug16
Magnesium,0.262136159028213,-0.0538809001047442,Woebbecke..abs.,Aug16
Calcium,4.36919466836004e-11,-0.309129920510577,ExG,Aug16
Calcium,5.90198789778724e-11,-0.307132115556205,ExG2,Aug16
Calcium,4.35893463835384e-11,-0.309145480517472,RGB,Aug16
Calcium,9.25386121951553e-05,-0.186331844300676,NGR,Aug16
Calcium,5.51521887434838e-11,-0.307583726383328,GLI,Aug16
Calcium,9.08578449798579e-05,-0.186539089090832,MGR,Aug16
Calcium,0.0024780007208965,-0.14473807549429,VARI,Aug16
Calcium,7.77903235520359e-10,-0.289342391228915,VEG,Aug16
Calcium,0.000342054934154268,-0.170930654498614,Woebbecke..no.abs.,Aug16
Calcium,0.0153433643851654,-0.116170605642016,Woebbecke..abs.,Aug16
Sodium,0.0194680885660862,-0.111993556613071,ExG,Aug16
Sodium,0.0677805281498278,-0.0876557959568182,ExG2,Aug16
Sodium,0.0666775898923256,-0.0880085056273465,RGB,Aug16
Sodium,0.283377075044379,0.0515492138971702,NGR,Aug16
Sodium,0.0702718261967229,-0.0868760865912409,GLI,Aug16
Sodium,0.284199712196624,0.051461335708827,MGR,Aug16
Sodium,0.0714206700736518,0.0865241260911512,VARI,Aug16
Sodium,0.255938970657369,-0.0545854925589458,VEG,Aug16
Sodium,0.00214041209839834,-0.146820415621778,Woebbecke..no.abs.,Aug16
Sodium,0.0141701464098043,-0.117538832580298,Woebbecke..abs.,Aug16
Iron,0.289294885101687,-0.0509208258836696,ExG,Aug16
Iron,0.165941505048996,-0.066540899040253,ExG2,Aug16
Iron,0.165435989586821,-0.0666202601054093,RGB,Aug16
Iron,0.201573321621061,-0.0613502285269938,NGR,Aug16
Iron,0.16627267369518,-0.0664890069492912,GLI,Aug16
Iron,0.20159711163475,-0.0613469972967193,MGR,Aug16
Iron,0.246188299858566,-0.0557184399891739,VARI,Aug16
Iron,0.150852025728296,-0.0689926925563364,VEG,Aug16
Iron,0.998215317629875,-0.000107554362860439,Woebbecke..no.abs.,Aug16
Iron,0.802612157615344,-0.0120191951376448,Woebbecke..abs.,Aug16
Manganese,3.93512386311421e-11,-0.309821560731713,ExG,Aug16
Manganese,5.88480236371869e-10,-0.291327668968963,ExG2,Aug16
Manganese,4.23687590989232e-10,-0.293645472378133,RGB,Aug16
Manganese,0.000854526383739847,-0.159313223581634,NGR,Aug16
Manganese,5.14760441543327e-10,-0.292274410324292,GLI,Aug16
Manganese,0.000854066083919506,-0.159320291180628,MGR,Aug16
Manganese,0.0133964640635825,-0.118496692150967,VARI,Aug16
Manganese,1.28034734082995e-08,-0.268499000299099,VEG,Aug16
Manganese,3.25079246088692e-05,-0.197821057069549,Woebbecke..no.abs.,Aug16
Manganese,8.28442482583427e-05,-0.18757967656397,Woebbecke..abs.,Aug16
Copper,4.17458452268672e-20,-0.420902888636639,ExG,Aug16
Copper,1.04603078619377e-16,-0.383698725638093,ExG2,Aug16
Copper,7.55058938732117e-17,-0.385345728033715,RGB,Aug16
Copper,0.00169567194562841,-0.150078652224176,NGR,Aug16
Copper,1.03916653269501e-16,-0.383732084124386,GLI,Aug16
Copper,0.00167225947431974,-0.150271127421777,MGR,Aug16
Copper,0.102210613905553,-0.0784602497363601,VARI,Aug16
Copper,4.00993825233459e-13,-0.338512841139941,VEG,Aug16
Copper,7.16590710594603e-11,-0.305834877881145,Woebbecke..no.abs.,Aug16
Copper,0.00012092416777013,-0.183281163364569,Woebbecke..abs.,Aug16
Zinc,2.40016926426122e-16,-0.379459667889231,ExG,Aug16
Zinc,6.11032639073643e-14,-0.349467175248193,ExG2,Aug16
Zinc,4.69713952602593e-14,-0.35096505398027,RGB,Aug16
Zinc,1.84237097236716e-06,-0.226379053763706,NGR,Aug16
Zinc,5.57819222284335e-14,-0.349986961318906,GLI,Aug16
Zinc,1.78740508324479e-06,-0.22666088020617,MGR,Aug16
Zinc,0.000169662737472013,-0.179347996929803,VARI,Aug16
Zinc,1.07403725720902e-12,-0.332599131015441,VEG,Aug16
Zinc,0.000552989497174468,-0.164930539621395,Woebbecke..no.abs.,Aug16
Zinc,0.139438128805849,-0.0709740745873615,Woebbecke..abs.,Aug16
Boron,3.23731007282643e-07,-0.242007318453699,ExG,Aug16
Boron,8.01822137322937e-07,-0.233992067126506,ExG2,Aug16
Boron,9.38142307365553e-07,-0.232575046236839,RGB,Aug16
Boron,1.82295142257849e-10,-0.29950156836616,NGR,Aug16
Boron,7.63103473176214e-07,-0.23443687710157,GLI,Aug16
Boron,1.73311342836048e-10,-0.29984832009503,MGR,Aug16
Boron,5.573874435365e-10,-0.291712064315299,VARI,Aug16
Boron,2.42122838257324e-08,-0.263501585040639,VEG,Aug16
Boron,0.0330608155205046,0.102216440720884,Woebbecke..no.abs.,Aug16
Boron,0.00231785389885456,0.145691315232064,Woebbecke..abs.,Aug16
LA,5.97457724604484e-11,0.306713458764865,ExG,Aug26
LA,2.17020903600546e-11,0.313377717003912,ExG2,Aug26
LA,3.02851919186673e-11,0.311203107278912,RGB,Aug26
LA,1.21262512415198e-12,0.331500697310089,NGR,Aug26
LA,1.51532911594952e-11,0.315701910095269,GLI,Aug26
LA,1.18070455463856e-12,0.331662780612244,MGR,Aug26
LA,1.66576334172275e-12,0.329564210529981,VARI,Aug26
LA,3.99589054764969e-12,0.324155277323025,VEG,Aug26
LA,0.569535189601838,0.0273108450871961,Woebbecke..no.abs.,Aug26
LA,0.000147956968605014,-0.180742401164621,Woebbecke..abs.,Aug26
FW,5.5277333063273e-06,0.21565673536276,ExG,Aug26
FW,5.27577434714302e-07,0.23746014311126,ExG2,Aug26
FW,7.67435956536536e-07,0.234123103967818,RGB,Aug26
FW,2.54476244839831e-09,0.280422610671466,NGR,Aug26
FW,4.22715212173112e-07,0.239410391237932,GLI,Aug26
FW,2.51218089977243e-09,0.280517712229448,MGR,Aug26
FW,1.61556765701956e-09,0.283754254744242,VARI,Aug26
FW,1.05125520998197e-07,0.251291981917392,VEG,Aug26
FW,0.501803550405429,0.0322506416954586,Woebbecke..no.abs.,Aug26
FW,0.000802622952619015,-0.159950828944667,Woebbecke..abs.,Aug26
Chl,7.82363432037225e-28,-0.491474420979986,ExG,Aug26
Chl,1.87929724412126e-19,-0.414104011756234,ExG2,Aug26
Chl,9.63460710088413e-21,-0.427383659247411,RGB,Aug26
Chl,0.0161184482603688,-0.115316228163176,NGR,Aug26
Chl,2.5399150503318e-19,-0.412723899914106,GLI,Aug26
Chl,0.0163502461636921,-0.115067710977381,MGR,Aug26
Chl,0.25719406191251,-0.0544418501674678,VARI,Aug26
Chl,8.12219897000315e-16,-0.37312325552481,VEG,Aug26
Chl,1.3492896322139e-06,-0.229260148892097,Woebbecke..no.abs.,Aug26
Chl,0.00314118571214272,-0.141308337810031,Woebbecke..abs.,Aug26
DW,0.000113457428362194,0.183803634055132,ExG,Aug26
DW,2.43870502230081e-05,0.200637511183401,ExG2,Aug26
DW,3.16463359370312e-05,0.197883357032591,RGB,Aug26
DW,1.52034069895593e-07,0.248200682382878,NGR,Aug26
DW,1.98539129170333e-05,0.202784981187489,GLI,Aug26
DW,1.49441966114012e-07,0.248345680051062,MGR,Aug26
DW,7.22634828270623e-08,0.254391400488358,VARI,Aug26
DW,6.97985362748648e-06,0.213367026061819,VEG,Aug26
DW,0.905374402627735,0.00570942311604295,Woebbecke..no.abs.,Aug26
DW,0.00265708915578942,-0.143572301230182,Woebbecke..abs.,Aug26
Nitrogen,2.39751304138634e-39,-0.573142137181167,ExG,Aug26
Nitrogen,1.92730270471782e-26,-0.479918465349137,ExG2,Aug26
Nitrogen,6.25600934858877e-28,-0.492264696990538,RGB,Aug26
Nitrogen,0.000365264849905181,-0.170122347088941,NGR,Aug26
Nitrogen,3.21266181269697e-26,-0.478034264664443,GLI,Aug26
Nitrogen,0.000373144908445925,-0.169858775720581,MGR,Aug26
Nitrogen,0.0317800586448737,-0.102971227468725,VARI,Aug26
Nitrogen,4.65796293782898e-22,-0.4403466177938,VEG,Aug26
Nitrogen,4.33573358555498e-08,-0.258839536923441,Woebbecke..no.abs.,Aug26
Nitrogen,0.0120497232851638,-0.120286860589976,Woebbecke..abs.,Aug26
Sulfur,1.94937411467177e-26,-0.479876603918262,ExG,Aug26
Sulfur,4.10885135096076e-23,-0.450348784389955,ExG2,Aug26
Sulfur,1.28233913056927e-23,-0.455030945096071,RGB,Aug26
Sulfur,4.94259012756233e-09,-0.275779470615871,NGR,Aug26
Sulfur,4.71911133146521e-23,-0.449787137559173,GLI,Aug26
Sulfur,5.11940910149382e-09,-0.275514398184297,MGR,Aug26
Sulfur,9.5454125207087e-07,-0.232418101956183,VARI,Aug26
Sulfur,2.03845075639109e-21,-0.434099491224408,VEG,Aug26
Sulfur,0.000144192800356261,-0.181247423281353,Woebbecke..no.abs.,Aug26
Sulfur,0.526132188812735,0.0304748268051089,Woebbecke..abs.,Aug26
Phosphorus,7.34233123215456e-16,-0.373653244850343,ExG,Aug26
Phosphorus,6.74488021054487e-16,-0.374098100662682,ExG2,Aug26
Phosphorus,3.92469239256036e-16,-0.376920324541255,RGB,Aug26
Phosphorus,3.65861179933656e-09,-0.278036443662036,NGR,Aug26
Phosphorus,5.40185018374072e-16,-0.375258695069706,GLI,Aug26
Phosphorus,3.6439709685848e-09,-0.278066391613002,MGR,Aug26
Phosphorus,7.91046686563526e-08,-0.253930603329588,VARI,Aug26
Phosphorus,2.9791329212375e-15,-0.366211323658488,VEG,Aug26
Phosphorus,0.142818170450019,-0.0703747947752128,Woebbecke..no.abs.,Aug26
Phosphorus,0.197817607281352,0.061863857626882,Woebbecke..abs.,Aug26
Potassium,0.517830643503025,0.0310885145870044,ExG,Aug26
Potassium,0.189088436927742,0.0630857688009632,ExG2,Aug26
Potassium,0.23121049282513,0.0575215481969671,RGB,Aug26
Potassium,0.00979428358334315,0.123725611242766,NGR,Aug26
Potassium,0.191681876591351,0.0627184999979728,GLI,Aug26
Potassium,0.00986457357712983,0.123608298628854,MGR,Aug26
Potassium,0.00723314603043099,0.128614590150017,VARI,Aug26
Potassium,0.0976276827629119,0.0795244155296102,VEG,Aug26
Potassium,0.382821501579729,0.0419454869696177,Woebbecke..no.abs.,Aug26
Potassium,0.00635988995356369,-0.130642346951134,Woebbecke..abs.,Aug26
Magnesium,6.57936466390726e-10,-0.290535821923945,ExG,Aug26
Magnesium,1.17020003975316e-07,-0.250678109226962,ExG2,Aug26
Magnesium,9.8111942784345e-08,-0.252147537533661,RGB,Aug26
Magnesium,7.09190364472166e-05,-0.189318723721484,NGR,Aug26
Magnesium,1.05969371804615e-07,-0.251506313321711,GLI,Aug26
Magnesium,6.71539691946825e-05,-0.189925423541916,MGR,Aug26
Magnesium,0.000352812835939876,-0.170549842521111,VARI,Aug26
Magnesium,2.28251489296536e-07,-0.245021943093189,VEG,Aug26
Magnesium,5.45690857151597e-12,-0.32255484912989,Woebbecke..no.abs.,Aug26
Magnesium,0.00971345572142121,0.123861439153172,Woebbecke..abs.,Aug26
Calcium,4.2094594690598e-11,-0.309376311297991,ExG,Aug26
Calcium,3.9553289047428e-11,-0.309787750558858,ExG2,Aug26
Calcium,4.07200308701264e-11,-0.309595747668666,RGB,Aug26
Calcium,3.22804006537316e-08,-0.261211541079804,NGR,Aug26
Calcium,3.56422049763765e-11,-0.310474267651855,GLI,Aug26
Calcium,3.14955523006136e-08,-0.261408386838442,MGR,Aug26
Calcium,2.8705376466293e-07,-0.243049057409204,VARI,Aug26
Calcium,3.65043777883935e-11,-0.310316825834874,VEG,Aug26
Calcium,1.44940760052891e-08,-0.26753424373131,Woebbecke..no.abs.,Aug26
Calcium,0.00577096806070763,0.132156002482046,Woebbecke..abs.,Aug26
Sodium,0.0292217342036551,-0.104560261315847,ExG,Aug26
Sodium,0.0816018648496934,-0.0835912589150775,ExG2,Aug26
Sodium,0.0611165464412108,-0.0898635991414887,RGB,Aug26
Sodium,0.508391119779124,0.0317925257793219,NGR,Aug26
Sodium,0.0857659126701759,-0.0824767816176996,GLI,Aug26
Sodium,0.505712111216122,0.0319935676609496,MGR,Aug26
Sodium,0.281889405194144,0.0517085725719174,VARI,Aug26
Sodium,0.163758406013482,-0.0668849350894938,VEG,Aug26
Sodium,0.937257715323135,0.00378506928340942,Woebbecke..no.abs.,Aug26
Sodium,0.0359971634458784,-0.100575844691083,Woebbecke..abs.,Aug26
Iron,0.289550963225978,-0.0508938299116809,ExG,Aug26
Iron,0.20334335918424,-0.0611105693118351,ExG2,Aug26
Iron,0.199241896084747,-0.0616682439352536,RGB,Aug26
Iron,0.417989161487354,-0.038929734078833,NGR,Aug26
Iron,0.205430572297736,-0.0608299020471622,GLI,Aug26
Iron,0.419814542554289,-0.0387773950430369,MGR,Aug26
Iron,0.486932952495051,-0.0334189079359282,VARI,Aug26
Iron,0.21179117120278,-0.0599871196659327,VEG,Aug26
Iron,0.894941908460982,-0.00634969134607321,Woebbecke..no.abs.,Aug26
Iron,0.878002777059248,-0.00738097298351971,Woebbecke..abs.,Aug26
Manganese,1.04931251435477e-12,-0.332740397146578,ExG,Aug26
Manganese,7.44181335884438e-11,-0.305581565922459,ExG2,Aug26
Manganese,4.62880010503402e-11,-0.308747626852762,RGB,Aug26
Manganese,4.30182596802331e-06,-0.218336752762366,NGR,Aug26
Manganese,6.43865353463391e-11,-0.306551088480118,GLI,Aug26
Manganese,4.19287713591792e-06,-0.218584489090086,MGR,Aug26
Manganese,3.39867164384707e-05,-0.197345860175474,VARI,Aug26
Manganese,2.56852858655225e-10,-0.297136697299223,VEG,Aug26
Manganese,0.000102116999388965,-0.185214394327475,Woebbecke..no.abs.,Aug26
Manganese,0.0668648680764715,0.0879482801007468,Woebbecke..abs.,Aug26
Copper,1.44010676942957e-21,-0.435581653385495,ExG,Aug26
Copper,6.35102467873217e-17,-0.38621613962682,ExG2,Aug26
Copper,1.71329539685299e-17,-0.392725047861093,RGB,Aug26
Copper,4.08101073006612e-05,-0.195379502895662,NGR,Aug26
Copper,7.49912967609e-17,-0.385380182625977,GLI,Aug26
Copper,4.11089651654089e-05,-0.195300680238331,MGR,Aug26
Copper,0.00162261658585081,-0.150687555166302,VARI,Aug26
Copper,4.11239792666094e-15,-0.364470728310452,VEG,Aug26
Copper,9.53705103575404e-10,-0.287883044871651,Woebbecke..no.abs.,Aug26
Copper,0.869243711439142,-0.00791553919089639,Woebbecke..abs.,Aug26
Zinc,6.87508195621283e-14,-0.34879302767503,ExG,Aug26
Zinc,1.88457445221793e-11,-0.314637815547531,ExG2,Aug26
Zinc,8.66263720062217e-12,-0.319629991337224,RGB,Aug26
Zinc,0.000231525621053537,-0.17566323789884,NGR,Aug26
Zinc,1.94058189495376e-11,-0.314447890072638,GLI,Aug26
Zinc,0.000227823976665311,-0.175856079510078,MGR,Aug26
Zinc,0.00288587645437696,-0.142542759324299,VARI,Aug26
Zinc,2.02048524379853e-10,-0.298794241613723,VEG,Aug26
Zinc,8.18986137244101e-06,-0.212022289125228,Woebbecke..no.abs.,Aug26
Zinc,0.871307424742436,0.00778950528816913,Woebbecke..abs.,Aug26
Boron,3.02799751755422e-06,-0.221703274136997,ExG,Aug26
Boron,1.74965441607261e-06,-0.226859287841561,ExG2,Aug26
Boron,3.2711799373862e-06,-0.220967154352618,RGB,Aug26
Boron,4.16406570050638e-08,-0.259165747386113,NGR,Aug26
Boron,1.68153874730592e-06,-0.227227889718371,GLI,Aug26
Boron,4.04992769612315e-08,-0.259389909500148,MGR,Aug26
Boron,8.96837209320722e-08,-0.252892918941756,VARI,Aug26
Boron,3.88931573624427e-07,-0.240408433352595,VEG,Aug26
Boron,0.059407571209956,-0.0904616381403509,Woebbecke..no.abs.,Aug26
Boron,1.06811047097166e-05,0.209361516797656,Woebbecke..abs.,Aug26
LA,9.3846568356664e-08,0.252234750988669,ExG,Sept3
LA,2.55042684471705e-08,0.262796374176789,ExG2,Sept3
LA,1.05036854873937e-07,0.251299005071263,RGB,Sept3
LA,1.88886955889551e-11,0.314278531581535,NGR,Sept3
LA,2.11568472476672e-08,0.264273867192651,GLI,Sept3
LA,1.89826462887356e-11,0.314246393575698,MGR,Sept3
LA,9.94885145067706e-11,0.303292890543665,VARI,Sept3
LA,8.68007752613497e-11,0.304212377473885,VEG,Sept3
LA,0.0871662579004633,-0.0820173470424606,Woebbecke..no.abs.,Sept3
LA,9.09393576102287e-05,-0.186317472488388,Woebbecke..abs.,Sept3
FW,0.000761181491192656,0.160640800861826,ExG,Sept3
FW,7.8147273842061e-05,0.188021238101108,ExG2,Sept3
FW,0.00025172814749327,0.174460545686286,RGB,Sept3
FW,4.45972742351896e-11,0.308655115456196,NGR,Sept3
FW,6.97776250098086e-05,0.189284651259549,GLI,Sept3
FW,4.45290713982395e-11,0.308665240108558,MGR,Sept3
